"","date","state","temp","ah","o3","flu","fluT","flulike","flulikeT","fluP","flu_Year","fluR"
"999",2015-05-17,"Arizona",18.5822510822511,5.31458371564478,58.3106447124304,9,86,203,15699,0.00135321906150147,1939.4,0.00464061049809219
"1000",2015-05-24,"Arizona",22.2842335313266,5.57172683631337,60.3152404143476,14,85,148,15836,0.00153930731170973,1939.4,0.00721872744147675
"1001",2015-05-31,"Arizona",25.6812276309243,5.58428514417465,50.7661661255411,10,61,175,19596,0.0014639990095001,1939.4,0.0051562338867691
"1002",2015-06-07,"Arizona",25.8895790200138,9.14398940865201,56.2404916512059,9,72,184,20076,0.00114564654313608,1939.4,0.00464061049809219
"1003",2015-06-14,"Arizona",30.5579633463691,6.21933040180696,63.4321402803546,6,45,161,20009,0.00107285055058557,1939.4,0.00309374033206146
"1004",2015-06-21,"Arizona",31.0457211870255,8.32125521087631,55.4992946042053,3,51,115,18797,0.000359882208988293,1939.4,0.00154687016603073
"1005",2015-06-28,"Arizona",29.5798826777088,12.805823393317,59.0146187641723,4,42,119,16173,0.000700756404707434,1939.4,0.00206249355470764
"1006",2015-07-05,"Arizona",27.3003680699333,11.218720168404,40.2473935786436,0,28,118,18834,0,1939.4,0
"1007",2015-07-12,"Arizona",28.2793229046852,10.8913218534088,44.8990066481138,1,35,125,19310,0.000184952282311164,1939.4,0.00051562338867691
"1008",2015-07-19,"Arizona",27.3775400659459,11.9874726005362,42.7157407407407,0,32,114,19006,0,1939.4,0
"1009",2015-07-26,"Arizona",28.8081473813358,11.3172677647174,51.1471970269589,1,34,131,19132,0.000201387266175548,1939.4,0.00051562338867691
"1010",2015-08-02,"Arizona",29.3350769965532,11.1058676009536,49.4019510582011,1,34,118,18814,0.00018446838712098,1939.4,0.00051562338867691
"1011",2015-08-09,"Arizona",29.078437147244,12.6625199946114,53.6351332199546,0,33,109,18147,0,1939.4,0
"1012",2015-08-16,"Arizona",30.2493098688751,12.0920235232529,48.2809712773998,0,33,193,20988,0,1939.4,0
"1013",2015-08-23,"Arizona",28.1642512077295,13.0840711768723,55.3008692365835,1,36,190,21009,0.000251215087713731,1939.4,0.00051562338867691
"1014",2015-08-30,"Arizona",26.5397055440534,12.9335265952655,45.3928080120937,1,52,158,18836,0.000161311400427986,1939.4,0.00051562338867691
"1015",2015-09-06,"Arizona",26.4703243616287,12.8476772382409,43.8301398337113,2,69,133,16220,0.000237674011329724,1939.4,0.00103124677735382
"1016",2015-09-13,"Arizona",25.4306418219462,11.0713905237546,38.5996749811036,1,55,202,22299,0.000164703676071899,1939.4,0.00051562338867691
"1017",2015-09-20,"Arizona",25.0395100069013,11.5673482170095,45.5049426020408,1,54,225,22204,0.000187653876178466,1939.4,0.00051562338867691
"1018",2015-09-27,"Arizona",25.6523091414396,7.98810660910226,48.550783665739,6,72,169,22951,0.00061362613103278,1939.4,0.00309374033206146
"1019",2010-10-03,"California",16.3804267514956,10.512181862612,40.919539196631,6,183,632,32342,0.000640693571065792,3349.6,0.00179125865775018
"1020",2010-10-10,"California",19.3648135786253,10.3522125029419,47.283847935726,2,163,742,34469,0.00026412992771846,3349.6,0.00059708621925006
"1021",2010-10-17,"California",15.2721905085564,11.159372057735,35.0377231318884,5,174,766,34170,0.000644176009741691,3349.6,0.00149271554812515
"1022",2010-10-24,"California",14.5983428216416,8.65548847409367,36.1107402683296,3,168,666,34733,0.000342408002270381,3349.6,0.00089562932887509
"1023",2010-10-31,"California",16.8714318942323,9.2045763972766,36.4340419501134,7,229,887,35153,0.000771300802716807,3349.6,0.00208980176737521
"1024",2010-11-07,"California",12.1126982031594,7.41562789119907,32.8300510716335,7,213,906,32998,0.00090231674305485,3349.6,0.00208980176737521
"1025",2010-11-14,"California",13.2137149189255,8.19256272668453,35.5531759610032,13,275,1020,36175,0.0013329144939373,3349.6,0.00388106042512539
"1026",2010-11-21,"California",7.5695132131405,5.90828815511967,33.6086972928231,6,223,729,23060,0.000850578914821542,3349.6,0.00179125865775018
"1027",2010-11-28,"California",8.37284320630084,5.67283011331363,24.8742471378795,16,327,939,36028,0.00127525685934385,3349.6,0.00477668975400048
"1028",2010-12-05,"California",11.9649543745385,9.12360000140107,25.1294234516723,18,324,1072,35077,0.00169785202712762,3349.6,0.00537377597325054
"1029",2010-12-12,"California",11.2668761460214,9.09313000850817,24.5000715530114,17,321,1170,31969,0.00193820941607276,3349.6,0.00507523286362551
"1030",2010-12-19,"California",10.327829817707,9.57096752061498,30.4408027703835,34,307,1057,22875,0.00511745963937986,3349.6,0.010150465727251
"1031",2010-12-26,"California",7.76594724928175,6.66869279540342,32.0642411726595,35,343,916,19533,0.00478520389879189,3349.6,0.010449008836876
"1032",2011-01-02,"California",6.76390650805958,6.3884357934904,25.1976016310138,35,324,1190,33407,0.00384797745131408,3349.6,0.010449008836876
"1033",2011-01-09,"California",8.93693919847607,6.55036697322362,26.3540053069421,69,330,1354,35695,0.0079313374676871,3349.6,0.0205994745641271
"1034",2011-01-16,"California",11.7789757086047,7.5350771173503,26.5411555984182,48,309,1324,32879,0.00625535761162509,3349.6,0.0143300692620014
"1035",2011-01-23,"California",10.7210170077264,6.14564877757505,29.1985493788517,98,378,1768,38393,0.0119389047579082,3349.6,0.0292572247432529
"1036",2011-01-30,"California",8.96091358894548,6.26837779873942,33.3008894452843,109,403,1747,40255,0.0117380113685922,3349.6,0.0325411989491283
"1037",2011-02-06,"California",11.2719489596019,5.57771452560769,37.2494309194871,104,441,1987,40658,0.0115251505032465,3349.6,0.0310484834010031
"1038",2011-02-13,"California",9.57684202123667,7.21272027932379,39.8093778869573,145,510,2036,40145,0.0144192986697731,3349.6,0.0432887508956293
"1039",2011-02-20,"California",6.94955191987886,6.34559263953234,40.2175819560953,98,412,1775,34306,0.0123071397966559,3349.6,0.0292572247432529
"1040",2011-02-27,"California",9.53671948600849,6.91393519260359,39.2679746798919,92,437,2007,40133,0.010528151790035,3349.6,0.0274659660855027
"1041",2011-03-06,"California",12.2198816389449,8.20712985477876,40.7264619703303,83,394,1853,39472,0.00988935934024556,3349.6,0.0247790780988775
"1042",2011-03-13,"California",12.0829412993759,8.46601323136682,42.9847416878398,57,344,1598,36008,0.00735350154745974,3349.6,0.0170169572486267
"1043",2011-03-20,"California",9.16222111630817,7.59121231262889,45.0864313040586,32,245,1111,33697,0.00430632412623179,3349.6,0.00955337950800096
"1044",2011-03-27,"California",14.702154803055,9.23770809660737,41.5159064396471,18,278,1160,36250,0.00207194244604317,3349.6,0.00537377597325054
"1045",2011-04-03,"California",11.8624465298115,7.30498725413634,46.9787152239063,10,256,927,35023,0.00103391878194329,3349.6,0.0029854310962503
"1046",2011-04-10,"California",12.6413169753946,7.23861650573234,50.8478522695628,8,244,918,35693,0.000843256679341543,3349.6,0.00238834487700024
"1047",2011-04-17,"California",14.7852597215119,9.68743947133276,39.9500901193811,4,204,736,32828,0.000439605597326051,3349.6,0.00119417243850012
"1048",2011-04-24,"California",14.3184707485122,7.41569564353191,48.4660229996761,4,164,784,33442,0.000571794486559183,3349.6,0.00119417243850012
"1049",2011-05-01,"California",17.4469281458152,6.77434820863868,58.2217721898283,0,145,734,34198,0,3349.6,0
"1050",2011-05-08,"California",14.6594641726999,8.19879027251862,49.7424314091167,1,136,672,32736,0.000150940141452475,3349.6,0.00029854310962503
"1051",2011-05-15,"California",13.2947657842526,8.47009281349558,46.661088840298,2,148,700,32820,0.000288222408880544,3349.6,0.00059708621925006
"1052",2011-05-22,"California",15.230479917837,8.52529712054743,50.8692721217275,0,130,583,27674,0,3349.6,0
"1053",2011-05-29,"California",14.2516164558066,7.86842316359444,46.2710943605314,1,106,581,22550,0.000243065723967703,3349.6,0.00029854310962503
"1054",2011-06-05,"California",16.6961030528522,10.0451870319158,47.1202385783859,0,120,588,25969,0,3349.6,0
"1055",2011-06-12,"California",19.0859313225167,10.3445557693727,51.3301881958056,0,102,461,24951,0,3349.6,0
"1056",2011-06-19,"California",20.9555086286794,10.4526786281005,56.5086850938877,0,115,436,25159,0,3349.6,0
"1057",2011-06-26,"California",20.2232420450848,10.6563959514322,50.7414360875436,0,79,426,25405,0,3349.6,0
"1058",2011-07-03,"California",23.2065941211788,12.6588689769561,53.6233884939744,0,81,343,20323,0,3349.6,0
"1059",2011-07-10,"California",19.233172969266,10.7253700127829,40.9549785277239,0,57,383,23873,0,3349.6,0
"1060",2011-07-17,"California",21.0053300232042,11.0442748740415,47.9906628329298,0,102,327,22484,0,3349.6,0
"1061",2011-07-24,"California",21.6164070309726,11.8051922802409,48.4512478741497,0,50,303,22421,0,3349.6,0
"1062",2011-07-31,"California",21.2377582361818,11.439511403599,49.6090626574704,2,85,91,16447,0.000130186445588146,3349.6,0.00059708621925006
"1063",2011-08-07,"California",20.4685939079777,10.988020800453,52.3520317617788,1,60,295,21741,0.000226147218005918,3349.6,0.00029854310962503
"1064",2011-08-14,"California",21.0746126794031,10.7408953789846,50.8999905517763,1,80,284,24405,0.000145461995492727,3349.6,0.00029854310962503
"1065",2011-08-21,"California",22.1607298441665,11.2122411337777,54.2183766134659,0,63,350,25958,0,3349.6,0
"1066",2011-08-28,"California",21.2474267819578,10.5727987344359,55.7832727504921,0,77,376,25430,0,3349.6,0
"1067",2011-09-04,"California",21.7786152503635,10.5784682582813,55.3791749664875,0,73,322,20098,0,3349.6,0
"1068",2011-09-11,"California",19.3980507240231,11.7140666628221,50.1611432141918,0,67,420,24015,0,3349.6,0
"1069",2011-09-18,"California",20.8399080689246,10.7138483854707,54.8018417806683,0,100,445,25285,0,3349.6,0
"1070",2011-09-25,"California",19.7759766273609,11.0810886746874,48.5774365455206,0,109,474,25657,0,3349.6,0
"1071",2011-10-02,"California",15.5448402703042,9.82805466210021,37.3367406777526,4,183,568,31504,0.000394086482556123,3349.6,0.00119417243850012
"1072",2011-10-09,"California",18.6265739215758,10.3812812359261,45.1269022423784,5,127,703,34038,0.00081312548781746,3349.6,0.00149271554812515
"1073",2011-10-16,"California",17.5652405926236,10.7193436176968,42.6449283624064,2,130,801,33614,0.000366605489470962,3349.6,0.00059708621925006
"1074",2011-10-23,"California",15.2572855585177,7.88318656726774,42.7942447578282,4,166,797,34784,0.000552116469558085,3349.6,0.00119417243850012
"1075",2011-10-30,"California",13.3567766999951,6.64948982603211,40.5542482770262,2,181,866,34869,0.000274428884495703,3349.6,0.00059708621925006
"1076",2011-11-06,"California",10.5146012250713,6.55930017440246,31.874701964119,2,190,784,36056,0.000228883724732288,3349.6,0.00059708621925006
"1077",2011-11-13,"California",11.5952137931682,8.53426631234346,33.1131605142057,3,221,992,37756,0.000356660222174391,3349.6,0.00089562932887509
"1078",2011-11-20,"California",10.178292038702,7.99444299180519,31.1981679338402,3,174,594,23645,0.000433130865313801,3349.6,0.00089562932887509
"1079",2011-11-27,"California",11.40290178131,5.79971670024533,28.0637771775377,6,211,511,30312,0.000479374692768666,3349.6,0.00179125865775018
"1080",2011-12-04,"California",7.3980908636796,4.32064462630825,28.848318731533,10,239,883,32659,0.00113125345829819,3349.6,0.0029854310962503
"1081",2011-12-11,"California",7.74180240251998,6.44993182181245,29.3206345770631,9,246,951,31476,0.00110537180476647,3349.6,0.00268688798662527
"1082",2011-12-18,"California",7.83091527086157,5.32419792336002,28.8130625987769,26,278,843,23366,0.00337420725065073,3349.6,0.00776212085025078
"1083",2011-12-25,"California",9.07317670185918,5.8760547451116,25.811840901019,9,265,718,16494,0.00147841067420743,3349.6,0.00268688798662527
"1084",2012-01-01,"California",10.795126740226,6.28087967343871,26.9085855671634,19,289,854,24359,0.00230491106858751,3349.6,0.00567231908287557
"1085",2012-01-08,"California",9.6958346278737,4.71237676712961,28.0381944444444,20,253,958,32552,0.00232646919686786,3349.6,0.0059708621925006
"1086",2012-01-15,"California",8.09379941817676,5.9612323362256,31.2332674234352,46,287,855,31238,0.00438691105468123,3349.6,0.0137329830427514
"1087",2012-01-22,"California",10.7514611482695,7.38916326770705,27.4555747894396,45,312,1224,34650,0.00509490509490509,3349.6,0.0134344399331263
"1088",2012-01-29,"California",10.4111038720701,6.10577418225895,32.8212598531476,43,296,1359,35266,0.00559809156970729,3349.6,0.0128373537138763
"1089",2012-02-05,"California",11.91110911731,6.90687319395772,35.8214470384113,90,343,1265,38358,0.00865332390246438,3349.6,0.0268688798662527
"1090",2012-02-12,"California",9.46137506546364,6.66336351437745,35.1940081755594,94,416,1278,35764,0.00807456789379952,3349.6,0.0280630523047528
"1091",2012-02-19,"California",11.6431340414881,6.68323186105585,37.5249505256648,74,361,1300,30911,0.00862094382128801,3349.6,0.0220921901122522
"1092",2012-02-26,"California",8.92226140171933,5.8232195669997,40.1888399299114,133,449,1253,35393,0.010486703642089,3349.6,0.039706233580129
"1093",2012-03-04,"California",11.7088684670156,5.02858905520803,44.3234024771525,80,384,812,30156,0.00560971835345094,3349.6,0.0238834487700024
"1094",2012-03-11,"California",11.8505843563479,8.47819528144637,39.8384732808786,108,425,920,29445,0.00793982799436637,3349.6,0.0322426558395032
"1095",2012-03-18,"California",10.3209034543096,6.84385017659194,42.7861118794908,119,426,819,28919,0.00791112037556088,3349.6,0.0355266300453786
"1096",2012-03-25,"California",11.8854034046901,8.46919964157631,43.7937475965045,89,390,1229,31522,0.00889740824072402,3349.6,0.0265703367566277
"1097",2012-04-01,"California",11.3996532515315,6.11166276825184,48.0795446511938,98,358,952,31822,0.00818940833245262,3349.6,0.0292572247432529
"1098",2012-04-08,"California",12.021976230722,7.26621963870795,49.247181372549,58,300,927,32278,0.00555238862383047,3349.6,0.0173155003582517
"1099",2012-04-15,"California",15.8789533047786,9.39378782794516,48.0300348472722,61,263,717,33333,0.00498906129745708,3349.6,0.0182111296871268
"1100",2012-04-22,"California",16.369330883129,10.0430580990125,43.4642699672462,19,215,693,32178,0.00190322147010741,3349.6,0.00567231908287557
"1101",2012-04-29,"California",15.6123379025617,9.05360352695556,49.8856770236184,19,171,732,31003,0.00262340203636207,3349.6,0.00567231908287557
"1102",2012-05-06,"California",18.0313910370365,8.10813521332241,59.0954920826008,7,165,673,30903,0.000923907554331785,3349.6,0.00208980176737521
"1103",2012-05-13,"California",17.6259864901017,8.96214342675466,55.9742971158501,11,169,613,29971,0.00133126716772959,3349.6,0.00328397420587533
"1104",2012-05-20,"California",17.367874850127,8.85294734669465,52.8823721623481,2,136,593,26641,0.000327337120802302,3349.6,0.00059708621925006
"1105",2012-05-27,"California",18.3349100007585,9.29926274099636,53.4459953255045,1,136,465,20999,0.000162822879520874,3349.6,0.00029854310962503
"1106",2012-06-03,"California",17.4731231119024,8.85647841487204,49.2059465545477,2,134,497,24661,0.000300795200833753,3349.6,0.00059708621925006
"1107",2012-06-10,"California",20.1202266169617,9.09584028447927,54.586637409201,2,137,466,25707,0.000264632967986509,3349.6,0.00059708621925006
"1108",2012-06-17,"California",19.9426570624714,9.43793744371009,50.8320938477812,7,123,482,23649,0.00115991772628623,3349.6,0.00208980176737521
"1109",2012-06-24,"California",19.254783232744,9.05420934487613,47.0710412986557,1,121,411,21920,0.00015495867768595,3349.6,0.00029854310962503
"1110",2012-07-01,"California",20.3750006992293,10.958492041373,47.5739890400605,1,88,365,18877,0.000219723858278713,3349.6,0.00029854310962503
"1111",2012-07-08,"California",22.0597340605854,10.6240468826776,58.8474211047218,1,90,390,21351,0.000202956926295412,3349.6,0.00029854310962503
"1112",2012-07-15,"California",20.5083024486824,10.6349694814139,48.3792637589106,0,109,357,21086,0,3349.6,0
"1113",2012-07-22,"California",21.1132577096207,10.3927779498287,52.5399238608887,0,97,354,21009,0,3349.6,0
"1114",2012-07-29,"California",21.446253307001,11.0528899389248,55.0827496978645,0,76,362,20636,0,3349.6,0
"1115",2012-08-05,"California",23.3252212461178,11.4552131523869,56.577886928252,4,95,343,21247,0.000679724444070123,3349.6,0.00119417243850012
"1116",2012-08-12,"California",23.7285268276792,11.9311592372333,56.7740745932072,1,113,160,14858,0.0000952974292327247,3349.6,0.00029854310962503
"1117",2012-08-19,"California",21.6450093381838,11.923167389369,49.0447595063667,3,101,411,21819,0.000559508721393245,3349.6,0.00089562932887509
"1118",2012-08-26,"California",21.1938993537399,10.4050504761323,51.5177334285464,4,107,525,26043,0.000753606275171795,3349.6,0.00119417243850012
"1119",2012-09-02,"California",21.2098968081504,10.2922228434486,53.1451945714534,6,133,543,23378,0.00104783303111916,3349.6,0.00179125865775018
"1120",2012-09-09,"California",21.4307792778818,11.3403582138303,52.4199756734196,0,173,627,27935,0,3349.6,0
"1121",2012-09-16,"California",20.4545294932907,9.8821276784681,54.273231013717,1,152,678,27792,0.000160496773020634,3349.6,0.00029854310962503
"1122",2012-09-23,"California",19.8119815984365,10.1668290901914,51.2024433726132,2,143,656,27223,0.000337024764898254,3349.6,0.00059708621925006
"1123",2012-09-30,"California",20.699555531614,9.69181981127503,53.0338822032436,5,205,720,34264,0.000512519717772475,3349.6,0.00149271554812515
"1124",2012-10-07,"California",16.136231765814,10.1195890714234,39.0859023053666,1,193,781,34481,0.000117358316880379,3349.6,0.00029854310962503
"1125",2012-10-14,"California",19.1389773194639,10.3696482813289,44.9894072814311,0,168,840,35639,0,3349.6,0
"1126",2012-10-21,"California",14.5822789810302,8.20534685903402,39.1809342718569,4,168,812,34236,0.000564707715075749,3349.6,0.00119417243850012
"1127",2012-10-28,"California",15.4987937858538,9.07957423365918,39.8854746797987,2,239,853,34712,0.000205637108602429,3349.6,0.00059708621925006
"1128",2012-11-04,"California",14.5323536136261,8.15657051626176,39.6084979945736,4,273,909,35486,0.000375322136016494,3349.6,0.00119417243850012
"1129",2012-11-11,"California",11.6656085643929,6.66222419975486,32.4316024956494,9,247,857,34115,0.000915336967544285,3349.6,0.00268688798662527
"1130",2012-11-18,"California",12.8076153912394,9.0129059119271,33.031543334388,7,226,639,23403,0.000845705054831863,3349.6,0.00208980176737521
